timestamp,system_active,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,curr_alpha,curr_beta,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,output_alpha,output_beta,servo1_pos,servo2_pos,inference_time_us
985527,1,0.071,0.037,-1.019,21.885,0.962,-0.458,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.427,-0.168,1.000,-1.000,120.000,109.000,4305
985547,1,0.074,0.041,-1.018,21.824,1.015,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4307
985567,1,0.075,0.040,-1.013,21.855,1.000,-0.214,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4304
985587,1,0.073,0.043,-1.008,22.008,0.939,-0.176,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4306
985607,1,0.068,0.047,-1.017,22.023,0.893,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4308
985627,1,0.072,0.038,-1.004,21.954,0.916,-0.107,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4310
985647,1,0.074,0.037,-1.007,22.130,1.137,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4321
985667,1,0.076,0.041,-1.011,22.092,1.015,-0.282,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4309
985688,1,0.072,0.042,-1.015,22.015,1.015,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4304
985708,1,0.072,0.035,-1.012,21.893,1.092,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4308
985728,1,0.074,0.038,-1.006,22.008,0.924,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.168,1.000,-1.000,120.000,109.000,4316
985748,1,0.072,0.037,-1.007,21.855,1.145,-0.351,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4346
985768,1,0.071,0.044,-1.013,21.840,0.939,-0.374,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4305
985788,1,0.073,0.040,-1.015,21.962,1.084,-0.351,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4306
985808,1,0.071,0.043,-1.012,21.947,0.954,-0.122,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4304
985828,1,0.077,0.039,-1.018,21.962,0.931,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4304
985848,1,0.069,0.037,-1.018,21.992,0.870,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4306
985868,1,0.079,0.039,-1.020,22.107,1.031,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4305
985888,1,0.073,0.044,-1.015,21.885,0.985,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4309
985908,1,0.072,0.043,-1.010,22.099,0.802,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4308
985928,1,0.074,0.032,-1.012,22.168,1.015,-0.351,1.000,-1.000,0.001,-0.002,-0.001,0.229,-0.428,-0.169,1.000,-1.000,120.000,109.000,4310
985949,1,0.075,0.034,-1.017,21.855,0.947,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.429,-0.169,1.000,-1.000,120.000,109.000,4522
985969,1,0.070,0.037,-1.013,21.809,1.107,-0.496,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
985989,1,0.077,0.039,-1.012,22.046,0.947,-0.305,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
986009,1,0.074,0.041,-1.017,22.015,0.947,-0.473,1.000,-1.000,0.001,-0.003,-0.001,0.229,-0.429,-0.169,1.000,-1.000,120.000,109.000,4314
986029,1,0.078,0.043,-1.017,21.763,0.954,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4308
986049,1,0.077,0.042,-1.007,21.893,0.695,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
986069,1,0.068,0.041,-1.014,21.916,0.832,-0.420,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
986089,1,0.072,0.047,-1.016,22.053,0.924,-0.374,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4430
986109,1,0.076,0.039,-1.014,21.992,1.076,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
986129,1,0.071,0.043,-1.019,21.992,0.992,-0.282,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4308
986149,1,0.073,0.038,-1.010,22.092,1.084,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4320
986170,1,0.074,0.039,-1.013,21.954,0.977,-0.389,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
986190,1,0.074,0.038,-1.017,21.939,0.885,-0.435,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4390
986210,1,0.068,0.041,-1.009,21.885,0.908,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4304
986230,1,0.074,0.037,-1.008,21.947,0.947,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4306
986250,1,0.074,0.047,-1.010,22.000,1.137,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4536
986270,1,0.070,0.042,-1.011,21.954,0.992,-0.435,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4304
986290,1,0.076,0.043,-1.013,22.031,1.092,-0.481,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4384
986310,1,0.071,0.036,-1.012,21.931,1.084,-0.427,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4306
986330,1,0.076,0.037,-1.014,21.939,0.939,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.429,-0.169,1.000,-1.000,120.000,109.000,4305
986350,1,0.073,0.040,-1.014,21.893,1.031,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4304
986370,1,0.074,0.036,-1.015,21.977,0.985,-0.489,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4310
986390,1,0.074,0.036,-1.010,22.099,0.901,-0.221,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4311
986410,1,0.076,0.036,-1.016,21.931,1.092,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4307
986430,1,0.077,0.036,-1.012,21.893,0.832,-0.282,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4308
986451,1,0.076,0.043,-1.019,22.137,0.901,-0.382,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4304
986471,1,0.081,0.041,-1.015,22.031,1.130,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4308
986491,1,0.078,0.042,-1.014,22.031,0.901,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4305
986511,1,0.073,0.044,-1.010,21.924,1.000,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4304
986531,1,0.077,0.036,-1.028,21.954,0.901,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4306
986551,1,0.071,0.037,-1.015,22.061,0.779,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4305
986571,1,0.075,0.039,-1.019,21.939,0.985,-0.137,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4305
986591,1,0.074,0.036,-1.016,21.939,0.863,-0.435,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4305
986611,1,0.074,0.038,-1.003,22.038,0.962,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4307
986631,1,0.078,0.045,-1.020,21.802,0.863,-0.275,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4309
986651,1,0.075,0.043,-1.003,22.031,0.916,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4327
986671,1,0.072,0.049,-1.010,22.053,0.985,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.169,1.000,-1.000,120.000,109.000,4309
986691,1,0.077,0.032,-1.011,22.046,0.977,-0.237,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.170,1.000,-1.000,120.000,109.000,4347
986712,1,0.070,0.037,-1.009,22.069,0.985,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.170,1.000,-1.000,120.000,109.000,4304
986732,1,0.072,0.039,-1.010,22.000,1.092,-0.481,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.430,-0.170,1.000,-1.000,120.000,109.000,4305
986752,1,0.071,0.042,-1.015,22.053,1.008,-0.496,1.000,-1.000,0.001,-0.003,-0.001,0.230,-0.431,-0.170,1.000,-1.000,120.000,109.000,4304
986772,1,0.072,0.037,-1.016,22.053,1.000,-0.137,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.431,-0.170,1.000,-1.000,120.000,109.000,4306
986792,1,0.070,0.040,-1.010,22.015,0.954,-0.351,1.000,-1.000,0.001,-0.002,-0.001,0.230,-0.431,-0.170,1.000,-1.000,120.000,109.000,4305
986812,1,0.076,0.039,-1.006,21.985,0.916,-0.160,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4305
986832,1,0.071,0.044,-1.020,22.092,0.847,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4305
986852,1,0.070,0.040,-1.010,21.863,1.130,-0.504,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4307
986872,1,0.073,0.044,-1.014,22.069,0.962,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4310
986892,1,0.071,0.040,-1.015,22.183,0.954,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4308
986912,1,0.071,0.036,-1.018,22.061,0.916,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4311
986933,1,0.070,0.040,-1.014,21.947,1.130,-0.305,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4305
986953,1,0.075,0.039,-1.017,21.863,1.023,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4305
986973,1,0.078,0.040,-1.016,22.092,0.916,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4303
986993,1,0.073,0.036,-1.009,22.031,0.878,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4306
987013,1,0.072,0.042,-1.015,21.908,1.008,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4308
987033,1,0.072,0.040,-1.011,22.000,1.046,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4316
987053,1,0.070,0.038,-1.011,21.985,0.786,-0.252,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4308
987073,1,0.071,0.043,-1.017,21.992,1.053,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4548
987093,1,0.068,0.043,-1.016,22.122,1.107,-0.328,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4304
987113,1,0.075,0.038,-1.018,22.023,0.908,-0.466,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4346
987133,1,0.076,0.043,-1.022,22.061,0.947,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.431,-0.170,1.000,-1.000,120.000,109.000,4304
987153,1,0.074,0.036,-1.009,22.038,0.763,-0.244,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4565
987174,1,0.078,0.040,-1.020,22.206,0.885,-0.244,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4514
987193,1,0.074,0.040,-1.013,22.130,0.855,-0.405,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4309
987214,1,0.072,0.039,-1.014,21.794,0.962,-0.397,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4382
987234,1,0.073,0.040,-1.020,21.939,1.000,-0.374,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4307
987254,1,0.069,0.038,-1.015,21.794,1.053,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4362
987274,1,0.068,0.041,-1.013,21.992,1.023,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4304
987294,1,0.077,0.039,-1.011,21.847,1.000,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4306
987314,1,0.072,0.042,-1.012,21.969,1.076,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4375
987334,1,0.071,0.038,-1.006,22.153,1.000,-0.427,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4304
987354,1,0.073,0.038,-1.008,22.107,1.076,-0.435,1.000,-1.000,0.001,-0.002,-0.001,0.231,-0.432,-0.170,1.000,-1.000,120.000,109.000,4306
988452,1,0.072,0.042,-1.012,21.992,0.954,-0.336,1.000,-1.000,0.034,-0.071,-0.029,0.269,-0.510,-0.202,1.000,-1.000,120.000,109.000,4313
988472,1,0.070,0.037,-1.018,21.962,0.924,-0.405,1.000,-1.000,0.017,-0.036,-0.015,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4320
988492,1,0.075,0.040,-1.014,22.122,1.115,-0.382,1.000,-1.000,0.009,-0.019,-0.008,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4311
988512,1,0.073,0.039,-1.012,21.969,1.130,-0.252,1.000,-1.000,0.005,-0.011,-0.004,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4308
988533,1,0.072,0.039,-1.021,21.977,0.885,-0.282,1.000,-1.000,0.003,-0.006,-0.003,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4309
988553,1,0.070,0.035,-1.017,21.924,0.969,-0.420,1.000,-1.000,0.002,-0.004,-0.002,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4304
988573,1,0.072,0.039,-1.016,22.000,0.931,-0.359,1.000,-1.000,0.002,-0.003,-0.001,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4304
988593,1,0.074,0.035,-1.007,22.145,0.809,-0.443,1.000,-1.000,0.001,-0.003,-0.001,0.269,-0.511,-0.203,1.000,-1.000,120.000,109.000,4482
988613,1,0.076,0.038,-1.012,21.962,0.885,-0.321,1.000,-1.000,0.001,-0.003,-0.001,0.269,-0.512,-0.203,1.000,-1.000,120.000,109.000,4308
988633,1,0.073,0.045,-1.017,22.069,1.000,-0.435,1.000,-1.000,0.001,-0.003,-0.001,0.269,-0.512,-0.203,1.000,-1.000,120.000,109.000,4304
988653,1,0.076,0.038,-1.009,22.038,0.985,-0.214,1.000,-1.000,0.001,-0.003,-0.001,0.269,-0.512,-0.203,1.000,-1.000,120.000,109.000,4304
988673,1,0.074,0.042,-1.012,22.084,0.969,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4305
988693,1,0.074,0.045,-1.020,22.076,0.878,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4307
988713,1,0.073,0.041,-1.014,22.084,1.038,-0.351,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4304
988733,1,0.071,0.038,-1.004,22.252,1.046,-0.550,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4304
988753,1,0.072,0.034,-1.012,22.183,1.046,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4307
988773,1,0.074,0.035,-1.014,22.038,1.053,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4315
988793,1,0.071,0.032,-1.005,21.947,1.069,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4307
988813,1,0.074,0.036,-1.012,21.817,1.038,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4309
988833,1,0.074,0.037,-1.011,21.908,1.099,-0.290,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4310
988854,1,0.077,0.038,-1.006,21.962,0.863,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4424
988874,1,0.071,0.047,-1.011,21.847,0.985,-0.420,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4304
988894,1,0.071,0.045,-1.011,21.916,0.756,-0.183,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4513
988914,1,0.074,0.042,-1.009,22.145,0.901,-0.534,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4308
988934,1,0.069,0.042,-1.007,22.191,0.985,-0.382,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4304
988954,1,0.073,0.039,-1.018,22.229,0.969,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4396
988974,1,0.072,0.032,-1.018,22.069,1.031,-0.473,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.512,-0.203,1.000,-1.000,120.000,109.000,4305
988994,1,0.070,0.037,-1.008,21.939,0.939,-0.443,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.203,1.000,-1.000,120.000,109.000,4307
989014,1,0.077,0.035,-1.004,21.908,0.939,-0.374,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.203,1.000,-1.000,120.000,109.000,4305
989034,1,0.076,0.037,-1.008,21.885,0.893,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.203,1.000,-1.000,120.000,109.000,4305
989054,1,0.072,0.038,-1.015,21.740,1.015,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4331
989074,1,0.073,0.038,-1.014,21.908,0.870,-0.282,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4310
989094,1,0.077,0.046,-1.011,21.939,1.008,-0.450,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4307
989115,1,0.077,0.042,-1.010,22.099,1.137,-0.206,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4305
989135,1,0.071,0.042,-1.016,22.069,0.924,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4306
989155,1,0.073,0.038,-1.013,22.198,1.023,-0.191,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4305
989175,1,0.073,0.035,-1.012,22.038,0.939,-0.260,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4304
989195,1,0.077,0.042,-1.011,21.969,1.153,-0.137,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4513
989215,1,0.075,0.036,-1.010,21.954,1.137,-0.321,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4307
989236,1,0.073,0.038,-1.013,22.122,0.924,-0.275,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4496
989255,1,0.077,0.034,-1.011,21.809,0.969,-0.206,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4309
989276,1,0.071,0.038,-1.018,21.863,0.985,-0.458,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4303
989296,1,0.073,0.040,-1.010,21.962,1.015,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4306
989316,1,0.072,0.043,-1.009,22.053,0.992,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4304
989336,1,0.074,0.047,-1.009,21.969,0.832,-0.450,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4304
989356,1,0.070,0.045,-1.016,22.031,0.840,-0.237,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4304
989376,1,0.072,0.041,-1.012,22.084,0.985,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.513,-0.204,1.000,-1.000,120.000,109.000,4306
989396,1,0.076,0.040,-1.016,22.214,1.053,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.514,-0.204,1.000,-1.000,120.000,109.000,4305
989416,1,0.075,0.034,-1.014,21.931,0.931,-0.252,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.514,-0.204,1.000,-1.000,120.000,109.000,4304
989436,1,0.077,0.030,-1.023,22.015,0.870,-0.389,1.000,-1.000,0.001,-0.002,-0.001,0.270,-0.514,-0.204,1.000,-1.000,120.000,109.000,4310
989456,1,0.072,0.036,-1.012,21.885,0.908,-0.321,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.514,-0.204,1.000,-1.000,120.000,109.000,4308
989476,1,0.073,0.042,-1.013,21.756,0.901,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.270,-0.514,-0.204,1.000,-1.000,120.000,109.000,4318
989497,1,0.073,0.040,-1.014,21.832,1.038,-0.176,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4851
989517,1,0.075,0.041,-1.007,21.756,0.878,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4320
989537,1,0.070,0.044,-1.009,21.832,1.053,-0.359,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4303
989557,1,0.068,0.041,-1.017,22.023,1.015,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4305
989577,1,0.075,0.048,-1.016,21.954,1.053,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4304
989597,1,0.075,0.048,-1.006,22.153,1.000,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4308
989617,1,0.071,0.041,-1.004,22.282,1.107,-0.305,1.000,-1.000,0.001,-0.002,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4305
989638,1,0.078,0.033,-1.016,22.115,0.916,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4522
989657,1,0.072,0.032,-1.016,22.122,1.015,-0.405,1.000,-1.000,0.001,-0.002,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4308
989677,1,0.079,0.031,-1.008,21.847,1.000,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4318
989697,1,0.072,0.039,-1.008,21.794,0.954,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4308
989718,1,0.078,0.040,-1.017,21.802,0.901,-0.473,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4304
989738,1,0.073,0.042,-1.016,21.756,0.916,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.271,-0.514,-0.204,1.000,-1.000,120.000,109.000,4302
